Time,Temp1F,Temp2F,RH,Pres,AccX,AccZ
257927,37.89,36.13,37.42,12.26,1.324,0.761
258430,37.89,36.13,37.73,12.26,0.628,0.865
258934,37.89,36.13,37.42,12.26,1.206,0.702
259438,37.89,36.13,37.73,12.26,1.072,0.732
259942,38.77,36.13,37.57,12.26,0.806,0.865
260446,37.89,36.13,37.57,12.26,0.510,0.747
260950,37.89,36.13,37.57,12.26,0.687,1.013
261453,38.77,36.13,37.42,12.26,0.821,0.747
261957,37.89,36.13,37.42,12.26,0.510,0.613
262461,37.89,36.13,37.57,12.26,0.524,0.702
262965,37.89,36.13,37.57,12.26,0.584,0.673
263469,37.89,36.13,37.73,12.26,0.865,0.702
263972,37.89,36.13,37.26,12.26,0.747,0.880
264476,39.65,36.13,37.42,12.22,0.998,0.791
264980,37.01,36.13,37.57,12.26,0.702,0.776
265484,37.89,36.13,37.26,12.26,1.013,0.850
265988,37.89,36.13,37.57,12.26,1.102,0.895
266491,37.89,36.13,38.05,12.26,0.969,0.954
266995,37.89,36.13,37.26,12.26,0.450,0.791
267499,37.89,36.13,37.26,12.26,0.880,1.028
268003,37.89,36.13,37.42,12.26,0.524,0.821
268507,38.77,36.13,37.26,12.22,0.732,0.821
269010,37.01,36.13,37.26,12.26,0.969,0.910
269513,37.89,36.13,37.10,12.26,0.524,0.895
270017,37.89,36.13,37.42,12.26,0.732,1.013
270521,37.89,36.13,37.57,12.26,0.747,0.806
271025,38.77,36.13,37.57,12.26,0.524,0.984
271528,37.89,36.13,37.42,12.26,0.910,0.702
272032,38.77,36.13,37.42,12.26,0.569,0.761
272536,38.77,36.13,37.42,12.26,0.702,0.687
273040,37.89,36.13,37.42,12.26,0.658,0.865
273544,37.01,36.13,37.10,12.26,0.895,0.761
274048,37.89,36.13,37.42,12.26,0.643,0.806
274551,37.89,36.13,37.10,12.24,0.821,0.924
275055,37.89,36.13,37.57,12.20,0.924,1.102
275559,38.77,36.13,37.42,12.26,1.265,1.058
276063,37.89,36.13,36.94,12.22,0.776,1.087
276567,37.01,36.13,36.94,12.24,0.480,0.939
277070,37.89,36.13,36.94,12.26,0.480,0.791
277574,37.01,36.13,36.94,12.26,0.391,0.880
278078,38.77,36.13,36.79,12.22,0.628,0.850
278582,38.77,36.13,37.10,12.26,0.628,0.880
279086,37.89,36.13,36.79,12.26,0.599,0.791
279589,37.01,36.13,37.26,12.26,0.717,1.043
280093,38.77,36.13,37.10,12.26,1.013,1.132
280597,37.89,36.13,36.79,12.26,0.717,1.013
281101,37.89,36.13,36.79,12.26,0.643,0.939
281605,37.89,36.13,37.10,12.26,0.732,0.835
282108,37.01,36.13,37.26,12.26,0.495,0.821
282612,37.01,36.13,37.10,12.26,0.806,0.998
283116,37.89,36.13,36.94,12.26,0.510,0.924
283620,37.01,36.13,36.63,12.26,0.613,1.206
284124,38.77,36.13,37.10,12.26,0.658,1.132
284627,38.77,36.13,36.63,12.24,0.806,1.265
285131,37.89,36.13,36.79,12.26,0.406,1.132
285635,38.77,36.13,37.10,12.26,0.495,1.161
286139,37.89,36.13,36.16,12.26,0.539,1.043
286643,38.77,36.13,36.94,12.24,0.717,0.910
287147,37.89,36.13,36.47,12.26,0.495,0.835
287650,37.01,36.13,36.63,12.26,0.480,0.850
288154,38.77,36.13,37.26,12.26,0.599,0.761
288658,38.77,36.13,36.94,12.24,0.702,1.028
289162,37.89,36.13,36.94,12.26,0.821,0.984
289666,37.89,36.13,36.94,12.26,0.806,0.969
290169,37.89,36.13,36.31,12.26,0.702,1.102
290673,37.89,36.13,36.47,12.26,0.658,0.865
291177,37.89,36.13,36.47,12.27,0.776,0.791
291681,37.01,37.01,36.31,12.26,0.495,0.761
292184,37.01,36.13,36.31,12.26,0.717,0.761
292687,38.77,36.13,36.47,12.26,0.747,0.806
293191,38.77,36.13,36.94,12.26,0.524,1.028
293695,37.01,36.13,36.47,12.26,0.584,1.117
294199,38.77,36.13,36.79,12.26,0.347,1.058
294703,38.77,36.13,36.63,12.26,0.658,0.969
295206,38.77,36.13,36.63,12.26,0.717,0.850
295710,38.77,36.13,36.79,12.26,0.658,0.747
296214,38.77,36.13,36.79,12.26,0.850,0.747
296718,38.77,36.13,36.31,12.22,0.376,0.969
297222,37.89,36.13,36.31,12.26,0.984,0.835
297725,37.89,36.13,36.63,12.26,0.702,0.687
298229,37.89,36.13,36.63,12.26,0.495,0.821
298733,37.89,36.13,36.31,12.24,0.791,0.747
299237,38.77,36.13,36.16,12.26,0.613,0.732
299741,38.77,36.13,36.63,12.26,0.791,0.880
300244,37.89,36.13,36.79,12.26,0.584,0.939
300748,37.01,36.13,36.47,12.26,1.072,0.821
301252,37.89,36.13,36.63,12.26,0.895,0.776
301756,38.77,36.13,36.79,12.26,0.465,0.880
302260,37.89,36.13,36.63,12.26,0.747,0.702
302764,38.77,36.13,36.31,12.26,0.613,0.747
303267,37.89,36.13,36.63,12.26,0.717,0.613
303771,38.77,36.13,36.63,12.26,0.895,0.776
304275,38.77,36.13,36.63,12.26,1.295,0.732
304779,37.89,36.13,36.79,12.26,1.013,0.658
305283,37.89,36.13,36.79,12.26,0.791,0.850
305786,38.77,36.13,36.47,12.27,1.117,0.628
306290,37.89,36.13,36.79,12.26,0.954,0.524
306794,38.77,36.13,36.79,12.26,1.013,0.524
307298,37.89,36.13,36.63,12.26,1.472,0.332
307802,38.77,36.13,36.63,12.27,1.087,0.465
308305,37.01,36.13,36.94,12.26,0.821,0.421
308809,37.01,36.13,36.94,12.26,0.998,0.569
309313,38.77,36.13,36.94,12.27,0.924,0.495
309817,37.89,36.13,36.63,12.26,0.791,0.287
310321,37.89,36.13,36.94,12.26,0.806,0.347
310824,37.89,36.13,36.94,12.26,0.687,0.480
311328,37.89,36.13,36.63,12.26,0.969,0.480
311832,38.77,36.13,36.63,12.26,1.102,0.480
312336,38.77,36.13,36.79,12.26,0.910,0.539
312840,38.77,36.13,36.94,12.27,0.613,0.673
313344,38.77,36.13,36.79,12.26,1.235,0.673
313847,37.89,36.13,36.63,12.26,0.835,0.599
314351,38.77,36.13,36.63,12.26,1.058,0.628
314855,38.77,36.13,37.10,12.26,0.865,0.673
315359,37.89,36.13,37.26,12.26,0.924,0.643
315863,38.77,36.13,36.63,12.27,1.117,0.628
316366,37.89,36.13,37.10,12.26,0.865,0.643
316870,38.77,36.13,37.10,12.26,1.102,0.747
317374,38.77,36.13,36.94,12.26,0.747,0.924
317878,37.01,36.13,36.79,12.26,0.687,0.658
318382,38.77,36.13,37.26,12.26,0.732,0.702
318885,38.77,36.13,37.26,12.26,0.702,0.747
319389,38.77,36.13,37.10,12.26,0.776,0.776
319892,38.77,36.13,37.42,12.26,0.524,0.628
320396,37.01,36.13,37.10,12.26,0.954,0.643
320900,38.77,36.13,37.42,12.27,0.421,0.673
321403,37.89,36.13,37.42,12.26,0.806,0.702
321907,38.77,36.13,37.10,12.24,0.850,0.895
322411,38.77,36.13,37.42,12.26,0.910,0.717
322915,38.77,37.01,37.42,12.27,0.895,0.732
323419,37.89,36.13,37.57,12.26,0.880,0.747
323922,37.89,36.13,36.31,12.26,0.865,0.717
324426,38.77,36.13,37.10,12.26,0.998,0.628
324930,37.89,36.13,37.73,12.26,0.969,0.569
325434,38.77,36.13,37.26,12.27,1.013,0.687
325938,38.77,36.13,37.73,12.26,1.147,0.658
326441,37.89,36.13,41.04,12.26,1.043,0.687
326945,38.77,36.13,37.26,12.26,0.732,0.613
327449,38.77,37.01,37.73,12.26,0.880,0.673
327953,38.77,36.13,37.42,12.27,0.924,0.539
328457,38.77,36.13,37.73,12.26,0.835,0.628
328961,37.89,36.13,37.57,12.26,0.895,0.865
329464,38.77,36.13,37.26,12.26,0.643,0.613
329968,38.77,36.13,37.57,12.26,1.058,0.732
330472,38.77,37.01,37.89,12.26,0.910,0.658
330976,37.89,36.13,37.57,12.26,0.865,0.687
331480,37.89,36.13,37.73,12.26,0.924,0.776
331983,37.89,37.01,37.73,12.26,0.969,0.658
332487,37.89,37.01,37.57,12.26,1.013,0.643
332991,37.89,36.13,38.05,12.26,0.910,0.569
333495,37.89,37.01,38.36,12.26,0.954,0.599
333999,38.77,37.01,37.57,12.26,1.087,0.465
334502,37.89,37.01,38.21,12.26,1.058,0.510
335006,37.89,36.13,37.73,12.26,0.599,0.524
335510,37.89,36.13,37.57,12.26,1.043,0.450
336014,37.89,36.13,38.05,12.26,0.910,0.406
336518,38.77,37.01,38.21,12.24,0.984,0.599
337021,38.77,37.01,37.73,12.26,1.013,0.362
337525,38.77,37.01,38.05,12.26,0.984,0.761
338029,38.77,37.01,38.21,12.27,1.161,0.302
338533,38.77,37.01,38.21,12.26,1.028,0.362
339037,38.77,37.01,37.89,12.26,1.028,0.406
339540,38.77,37.01,38.52,12.26,1.013,0.465
340044,37.89,37.01,38.21,12.26,0.910,0.628
340548,38.77,37.01,38.05,12.26,0.865,0.480
341052,37.89,37.01,38.21,12.26,1.087,0.510
341555,38.77,37.01,38.21,12.26,1.058,0.347
342059,37.89,37.01,38.52,12.26,1.028,0.273
342562,38.77,37.01,38.36,12.26,0.865,0.406
343066,37.89,37.01,38.21,12.26,0.998,0.302
343570,38.77,37.01,38.36,12.26,0.969,0.228
344074,38.77,37.01,38.21,12.26,0.821,0.436
344578,37.89,37.01,38.68,12.26,0.939,0.480
345081,38.77,37.01,38.68,12.26,0.924,0.524
345585,38.77,37.01,38.21,12.26,0.969,0.584
346089,38.77,37.01,38.36,12.26,0.969,0.480
346593,37.89,37.01,38.68,12.26,1.072,0.569
347097,37.89,37.01,38.21,12.26,0.791,0.835
347600,37.89,37.01,38.21,12.26,0.924,0.673
348104,38.77,37.01,38.21,12.26,1.206,0.258
348608,37.89,37.01,38.21,12.26,1.117,0.362
349112,38.77,37.01,38.52,12.26,0.910,0.450
349616,37.89,37.01,38.68,12.26,0.835,0.436
350119,37.89,37.01,38.68,12.26,0.924,0.480
350623,37.89,37.01,38.84,12.26,0.865,0.480
351127,39.65,37.01,38.84,12.26,0.554,0.495
351631,37.89,37.01,38.68,12.26,1.058,0.702
352135,38.77,37.01,38.21,12.26,0.895,0.569
352638,38.77,37.01,38.36,12.26,1.161,0.436
353142,37.89,37.01,38.52,12.26,0.998,0.465
353646,37.89,37.01,38.68,12.26,1.058,0.465
354150,37.89,37.01,38.21,12.26,1.058,0.376
354654,37.89,37.01,38.36,12.26,0.954,0.421
355158,38.77,37.01,38.84,12.26,0.954,0.465
355661,38.77,37.01,38.68,12.26,1.043,0.495
356165,38.77,37.01,38.52,12.26,0.910,0.539
356669,38.77,37.01,38.84,12.26,0.969,0.584
357173,39.65,37.01,38.68,12.26,0.910,0.569
357677,38.77,37.01,38.52,12.26,1.072,0.554
358180,39.65,37.01,38.68,12.26,1.028,0.776
358684,39.65,37.01,38.84,12.26,0.865,0.376
359188,37.89,37.01,38.68,12.26,0.732,0.465
359692,38.77,37.01,38.52,12.26,0.658,-0.068
360196,39.65,37.01,38.21,12.24,0.954,0.199
360699,37.89,37.01,38.68,12.26,1.206,0.110
361202,38.77,37.01,38.36,12.26,1.221,0.406
361706,37.89,37.01,38.68,12.26,0.954,0.391
362210,38.77,37.01,38.84,12.26,1.058,0.273
362714,37.89,37.01,38.68,12.26,1.058,0.213
363217,39.65,37.01,38.52,12.26,1.132,0.273
363721,39.65,37.01,38.84,12.26,1.028,0.287
364225,38.77,37.01,38.84,12.26,0.880,0.287
364729,38.77,37.01,38.84,12.26,1.072,0.421
365233,38.77,37.01,38.36,12.26,0.969,0.332
365736,37.89,37.01,38.52,12.26,1.013,0.287
366240,38.77,37.01,38.68,12.26,1.028,0.613
366744,39.65,37.01,38.84,12.26,1.235,0.406
367248,39.65,37.01,38.99,12.26,1.043,0.362
367752,39.65,37.01,38.68,12.26,1.087,0.302
368256,38.77,37.01,38.68,12.26,0.954,0.184
368759,37.89,37.01,38.68,12.26,1.072,0.347
369263,37.89,37.01,38.68,12.26,1.072,0.317
369767,38.77,37.01,38.52,12.26,1.102,0.406
370271,39.65,37.01,38.84,12.26,0.984,0.228
370775,38.77,37.01,38.68,12.26,0.998,0.302
371278,39.65,37.01,38.99,12.26,0.939,0.258
371782,38.77,37.01,38.68,12.26,0.895,0.243
372286,37.89,37.01,38.84,12.26,1.072,0.287
372790,37.89,37.01,39.15,12.26,1.013,0.213
373294,38.77,37.01,38.99,12.26,1.043,0.213
373797,38.77,37.01,39.15,12.26,1.161,0.287
374301,38.77,37.01,39.15,12.26,0.924,0.273
374805,38.77,37.01,38.68,12.26,1.043,0.243
375309,38.77,37.01,39.15,12.26,0.776,0.287
375813,37.89,37.01,39.15,12.26,0.969,0.243
376316,38.77,37.01,38.84,12.26,1.221,0.287
376820,37.89,37.01,38.99,12.26,0.954,0.332
377324,38.77,37.01,39.15,12.26,1.058,0.258
377828,38.77,37.01,39.15,12.26,0.969,0.243
378332,39.65,37.01,39.31,12.24,0.939,0.258
378835,39.65,37.01,38.84,12.26,0.910,0.184
379339,38.77,37.01,39.15,12.26,0.998,0.199
379843,39.65,37.01,38.99,12.24,0.791,0.154
380347,39.65,36.13,38.99,12.26,1.102,0.213
380851,39.65,37.01,38.99,12.26,1.058,0.287
381355,38.77,37.01,39.31,12.26,1.058,0.287
381857,39.65,37.01,39.47,12.26,1.043,0.287
382361,38.77,37.01,38.99,12.26,1.028,0.213
382865,39.65,37.01,39.15,12.26,1.161,0.362
383369,39.65,37.01,39.15,12.26,1.043,0.273
383873,39.65,37.01,38.99,12.26,0.984,0.273
384376,38.77,37.01,39.31,12.26,1.147,0.317
384880,37.89,37.01,39.15,12.26,1.087,0.273
385384,38.77,37.01,39.31,12.26,1.072,0.258
385888,38.77,37.01,38.84,12.26,0.969,0.317
386392,38.77,37.01,39.31,12.26,1.028,0.213
386895,38.77,37.01,39.47,12.26,0.984,0.199
387399,38.77,37.01,38.84,12.26,1.043,0.287
387903,38.77,37.01,38.84,12.26,1.383,0.258
388407,38.77,37.01,39.31,12.26,0.939,0.495
388911,38.77,37.01,39.31,12.26,0.969,0.510
389414,38.77,37.01,38.84,12.26,0.998,0.465
389918,37.89,37.01,38.99,12.26,1.043,0.332
390422,39.65,37.01,39.31,12.26,1.235,0.495
390926,38.77,37.01,38.99,12.26,1.072,0.436
391430,38.77,37.01,39.15,12.26,0.984,0.362
391933,39.65,37.01,39.15,12.24,1.117,0.450
392437,38.77,37.01,38.84,12.26,0.984,0.406
392941,39.65,37.01,39.15,12.26,0.969,0.362
393445,39.65,37.01,38.84,12.26,1.147,0.228
393949,38.77,37.01,39.31,12.26,0.954,0.154
394452,38.77,37.01,38.99,12.26,1.280,0.317
394956,38.77,37.01,38.84,12.26,0.939,0.184
395460,38.77,37.01,39.15,12.26,0.924,0.169
395964,39.65,37.01,39.15,12.26,1.058,-0.068
396468,39.65,37.01,39.15,12.26,0.939,0.362
396972,39.65,37.01,39.31,12.26,1.028,0.110
397475,38.77,37.01,38.84,12.26,0.998,0.199
397979,39.65,37.01,39.31,12.26,1.043,0.110
398483,38.77,37.01,39.15,12.26,0.984,0.154
398987,39.65,37.01,39.15,12.26,1.072,0.258
399491,38.77,37.01,38.99,12.26,0.687,0.895
399994,37.89,37.01,38.99,12.26,0.510,1.058
400498,39.65,37.01,39.15,12.26,0.376,1.339
401002,39.65,37.01,38.99,12.26,0.184,1.072
401506,39.65,37.01,39.31,12.26,0.110,1.087
402010,39.65,37.01,38.99,12.26,0.125,1.132
402513,39.65,37.01,39.31,12.26,-0.009,1.161
403017,39.65,37.01,38.99,12.26,0.006,1.176
403521,39.65,37.01,39.15,12.26,0.021,1.191
404024,39.65,37.01,39.15,12.26,0.021,1.221
404528,39.65,37.01,38.99,12.26,-0.038,1.250
405031,39.65,37.01,38.99,12.26,-0.053,1.147
405535,39.65,37.01,38.84,12.26,-0.068,1.176
406039,39.65,37.01,38.99,12.26,-0.053,1.117
406543,39.65,37.01,38.84,12.26,-0.098,1.176
407047,39.65,37.01,38.84,12.26,-0.157,1.176
407550,39.65,37.01,39.15,12.26,-0.157,1.309
408054,39.65,37.01,38.84,12.26,-0.172,1.176
408558,39.65,37.01,38.99,12.26,-0.483,1.087
409062,39.65,37.01,39.15,12.26,-0.305,1.191
409566,39.65,37.01,39.31,12.26,-0.127,0.998
410070,39.65,37.01,39.15,12.26,-0.201,1.280
410573,39.65,37.01,39.31,12.26,-0.172,1.221
411077,38.77,37.01,38.84,12.26,-0.083,1.221
411581,39.65,37.01,39.15,12.26,0.080,1.206
412085,38.77,37.01,39.15,12.26,-0.038,1.161
412589,39.65,37.01,39.15,12.26,0.051,1.206
413092,38.77,37.01,39.15,12.26,0.036,1.176
413596,39.65,37.01,38.84,12.26,0.051,1.132
414100,38.77,37.01,39.15,12.26,0.154,1.147
414604,39.65,37.01,39.15,12.26,0.169,1.265
415108,39.65,37.01,39.31,12.26,-0.157,1.147
415611,39.65,37.01,38.99,12.26,0.006,1.339
416115,39.65,37.01,38.84,12.26,0.110,1.117
416619,39.65,37.01,39.15,12.26,-0.009,1.280
417123,39.65,37.01,39.15,12.26,-0.142,1.191
417627,39.65,37.01,38.84,12.26,0.065,1.132
418130,40.53,37.01,39.31,12.26,0.006,1.176
418634,38.77,37.01,38.84,12.26,0.051,1.309
419138,39.65,37.01,38.84,12.26,0.154,1.191
419642,38.77,37.89,39.31,12.24,0.006,1.132
420146,40.53,37.01,39.31,12.26,0.154,1.206
420649,39.65,37.01,39.15,12.26,-0.024,1.132
421153,39.65,37.01,39.31,12.26,-0.024,1.191
421657,39.65,37.01,39.15,12.26,0.125,1.191
422161,39.65,37.01,38.99,12.26,-0.038,1.132
422665,39.65,37.01,39.15,12.26,0.021,1.147
423169,39.65,37.01,39.31,12.26,-0.009,1.250
423672,39.65,37.01,38.99,12.26,0.125,1.072
424176,39.65,37.01,39.47,12.22,0.051,1.280
424680,40.53,37.01,39.31,12.26,0.169,0.969
425184,38.77,37.01,38.84,12.26,0.302,1.472
425688,38.77,37.01,38.84,12.26,0.036,1.161
426191,38.77,37.01,38.99,12.26,0.051,1.383
426695,38.77,37.01,39.31,12.26,0.154,1.132
427199,39.65,37.01,39.15,12.26,0.125,1.280
427703,39.65,37.01,39.47,12.26,-0.024,1.058
428207,38.77,37.01,39.31,12.26,0.080,1.221
428710,39.65,37.01,39.15,12.26,-0.083,1.309
429214,39.65,37.01,38.84,12.26,0.065,1.176
429718,39.65,37.01,39.47,12.26,0.036,1.309
430222,39.65,37.01,39.47,12.26,0.110,1.072
430726,40.53,37.01,39.15,12.24,0.051,1.191
431229,39.65,37.01,39.15,12.26,-0.172,1.309
431733,39.65,37.01,39.31,12.26,0.169,1.117
432237,39.65,37.01,38.99,12.26,-0.053,1.176
432741,40.53,37.01,39.31,12.26,0.080,1.235
433245,39.65,37.01,39.31,12.26,0.021,1.176
433748,39.65,37.01,39.47,12.26,0.184,1.058
434252,40.53,37.01,39.47,12.26,-0.024,1.235
434756,39.65,37.01,38.68,12.26,0.036,1.206
435260,40.53,37.01,39.15,12.26,0.065,1.472
435764,40.53,37.01,39.31,12.26,0.021,1.161
436268,40.53,37.01,38.99,12.26,0.006,1.428
436770,40.53,37.01,39.15,12.26,-0.024,1.443
437274,40.53,37.01,39.47,12.26,0.006,1.369
437778,40.53,36.13,39.47,12.26,0.169,1.161
438282,38.77,37.01,38.99,12.26,0.376,0.821
438786,40.53,37.01,38.99,12.26,0.228,1.087
439289,40.53,37.01,39.15,12.26,0.051,1.383
439793,39.65,37.01,38.99,12.26,0.169,1.339
440297,38.77,37.01,38.99,12.26,0.302,1.191
440801,38.77,37.01,38.99,12.26,0.287,1.043
441305,38.77,37.01,38.99,12.26,0.125,1.250
441808,38.77,37.01,39.15,12.26,0.184,0.984
442312,39.65,37.01,39.15,12.26,0.199,1.117
442816,40.53,37.01,39.47,12.26,0.036,0.998
443320,38.77,37.01,39.47,12.26,0.110,1.413
443824,39.65,37.01,38.99,12.26,0.317,1.280
444327,39.65,37.01,39.47,12.26,0.228,1.206
444831,39.65,37.01,39.15,12.26,0.199,0.998
445335,39.65,37.01,39.62,12.26,0.139,1.013
445839,39.65,37.01,39.15,12.26,0.347,0.954
446343,38.77,37.89,39.62,12.26,0.095,0.865
446846,39.65,37.01,38.99,12.26,0.213,1.161
447350,39.65,37.01,39.15,12.26,0.184,1.087
447854,40.53,37.01,39.15,12.26,0.524,1.102
448358,40.53,37.01,37.73,12.27,0.095,1.309
448862,39.65,37.89,39.15,12.22,0.110,1.250
449366,39.65,37.89,39.15,12.27,0.139,1.087
449869,38.77,37.89,39.31,12.24,0.213,1.087
450373,40.53,37.89,38.99,12.24,0.184,0.821
450877,38.77,37.89,39.47,12.26,0.125,1.161
451381,38.77,37.01,39.31,12.26,0.213,1.206
451885,40.53,37.89,38.99,12.24,0.362,1.102
452388,40.53,37.01,38.99,12.26,0.317,1.369
452892,39.65,37.89,39.47,12.26,0.021,1.354
453396,38.77,37.89,39.62,12.26,0.199,1.161
453900,38.77,37.89,38.84,12.26,-0.024,1.102
454404,40.53,37.01,39.47,12.26,0.051,0.984
454907,39.65,37.89,39.15,12.26,0.184,0.954
455411,39.65,37.89,38.99,12.26,0.139,0.924
455915,38.77,37.89,39.47,12.26,0.154,1.324
456419,40.53,37.89,38.84,12.26,0.065,1.221
456923,39.65,37.01,39.15,12.27,0.199,1.176
457426,39.65,37.89,39.15,12.26,0.139,1.265
457930,39.65,37.89,39.15,12.26,0.006,1.398
458434,38.77,37.89,38.99,12.26,-0.038,1.280
458938,39.65,37.89,39.15,12.26,-0.083,1.265
459442,40.53,37.89,39.15,12.27,0.065,1.028
459945,39.65,37.89,39.31,12.22,0.006,1.383
460449,39.65,37.89,39.47,12.26,0.021,1.369
460953,39.65,37.89,38.99,12.26,-0.083,1.265
461457,40.53,37.89,39.31,12.26,-0.186,1.398
461961,38.77,37.89,39.31,12.26,0.006,1.339
462465,40.53,37.89,39.47,12.26,-0.053,1.147
462968,40.53,37.89,39.47,12.27,0.139,1.087
463472,40.53,37.89,39.15,12.26,-0.172,1.072
463976,40.53,37.89,39.47,12.26,-0.127,1.028
464480,40.53,37.89,39.15,12.26,-0.024,1.102
464984,39.65,37.89,38.99,12.26,0.184,1.235
465486,40.53,37.89,39.15,12.26,0.125,0.998
465990,39.65,37.89,39.94,12.26,0.080,1.324
466494,40.53,37.89,39.47,12.26,0.036,1.354
466998,38.77,37.89,39.62,12.26,0.125,1.561
467502,40.53,37.89,39.15,12.26,-0.112,1.191
468005,40.53,37.89,39.62,12.26,-0.038,1.250
468509,40.53,37.89,39.15,12.26,-0.098,0.998
469013,39.65,37.89,39.62,12.26,-0.098,1.102
469517,39.65,37.89,39.62,12.26,0.051,0.924
470021,39.65,37.89,39.15,12.26,0.065,1.295
470524,39.65,37.89,38.99,12.26,0.095,1.102
471028,40.53,37.89,39.15,12.26,0.539,1.280
471532,40.53,37.89,39.47,12.26,0.184,1.250
472036,38.77,37.89,39.31,12.26,0.302,1.354
472540,39.65,37.89,39.47,12.26,-0.038,1.354
473043,39.65,37.89,38.99,12.26,0.450,1.383
473547,39.65,37.89,39.31,12.26,0.687,0.939
474051,39.65,37.89,39.15,12.26,0.658,0.806
474555,39.65,37.89,39.31,12.26,0.332,0.984
475059,39.65,37.89,38.99,12.26,0.228,0.939
475563,37.89,37.89,39.62,12.26,0.006,1.117
476066,40.53,37.89,38.99,12.26,0.228,1.206
476570,40.53,37.89,39.62,12.26,0.332,1.265
477074,40.53,37.89,38.99,12.26,0.376,1.235
477578,40.53,37.89,39.15,12.26,0.065,1.309
478082,39.65,37.89,39.15,12.26,0.036,1.576
478585,39.65,37.89,38.99,12.26,0.376,1.546
479089,40.53,37.89,39.31,12.24,0.139,1.309
479593,39.65,37.89,39.47,12.26,0.524,1.161
480097,39.65,37.89,39.47,12.24,0.317,1.280
480601,40.53,37.89,39.15,12.26,0.362,0.924
481104,40.53,37.89,39.47,12.26,0.095,1.147
481608,40.53,37.89,39.47,12.26,0.213,1.147
482112,40.53,37.89,39.31,12.26,0.376,1.102
482616,40.53,37.89,39.15,12.26,0.287,1.147
483120,40.53,37.89,39.15,12.26,0.362,1.235
483623,39.65,37.89,39.62,12.26,0.317,1.487
484127,39.65,37.89,39.47,12.24,0.465,1.398
484631,39.65,37.89,39.62,12.26,-0.009,1.309
485135,40.53,37.89,39.47,12.26,0.287,1.087
485639,38.77,37.89,38.99,12.26,0.139,1.206
486142,39.65,37.89,39.47,12.26,0.199,0.954
486646,40.53,37.89,39.62,12.24,-0.186,0.895
487150,39.65,37.89,38.99,12.26,-0.098,1.369
487654,38.77,37.89,39.31,12.26,0.228,1.428
488158,39.65,37.89,39.47,12.26,0.213,1.058
488662,38.77,37.89,39.15,12.26,0.302,1.087
489165,39.65,37.89,39.31,12.26,0.273,1.147
489669,40.53,37.89,39.15,12.26,0.006,1.487
490173,39.65,37.89,38.99,12.26,-0.024,1.265
490677,40.53,37.89,39.15,12.24,-0.112,1.176
491181,40.53,37.89,39.62,12.26,0.110,0.910
491684,40.53,37.89,39.31,12.22,-0.083,0.998
492188,40.53,37.89,39.31,12.24,0.199,1.072
492692,40.53,37.89,39.47,12.26,0.184,1.176
493196,39.65,37.89,39.31,12.26,0.258,1.013
493700,40.53,37.89,39.62,12.26,0.302,1.043
494203,40.53,37.89,39.62,12.24,0.273,1.117
494707,40.53,37.89,39.15,12.26,0.287,1.428
495211,39.65,37.89,38.99,12.26,0.154,1.428
495715,40.53,37.89,39.31,12.24,0.110,1.280
496219,40.53,37.89,39.47,12.26,0.110,1.043
496722,40.53,37.89,39.31,12.26,-0.038,0.806
497226,39.65,37.89,39.47,12.22,0.199,0.835
497730,39.65,37.89,39.15,12.26,0.495,1.147
498234,40.53,37.89,39.47,12.24,0.243,1.058
498738,40.53,37.89,38.99,12.26,0.406,1.102
499241,39.65,37.89,38.99,12.26,0.199,1.458
499745,40.53,37.89,38.99,12.26,0.213,1.398
500249,39.65,37.89,39.15,12.26,0.051,1.295
500753,40.53,37.89,39.31,12.26,0.213,1.102
501257,39.65,37.89,38.99,12.26,0.080,1.324
501761,40.53,37.89,39.31,12.26,-0.038,1.117
502264,40.53,37.89,39.31,12.26,0.110,1.324
502768,40.53,37.89,38.99,12.26,0.302,1.191
503272,40.53,37.89,39.15,12.26,0.243,1.206
503776,40.53,37.89,39.31,12.26,0.228,1.369
504280,40.53,37.89,39.31,12.26,0.169,1.309
504783,40.53,37.89,38.84,12.26,0.110,1.221
505287,40.53,37.89,38.99,12.26,0.110,1.309
505791,39.65,37.89,38.99,12.26,0.080,1.250
506294,39.65,37.89,39.15,12.26,0.095,1.472
506798,40.53,37.89,38.84,12.26,0.065,0.910
507301,40.53,37.89,38.99,12.26,0.006,1.028
507805,40.53,37.89,38.99,12.26,0.065,1.013
508309,40.53,37.89,39.15,12.26,0.302,1.161
508813,38.77,37.89,38.68,12.26,0.169,1.443
509317,40.53,37.89,38.84,12.26,0.406,0.584
509820,40.53,37.89,38.99,12.26,0.391,1.147
510324,40.53,37.89,39.15,12.26,0.287,1.680
510828,39.65,37.89,38.99,12.26,0.302,1.309
511332,39.65,37.89,38.84,12.26,0.302,1.132
511836,40.53,37.89,38.99,12.26,0.332,1.161
512339,40.53,37.89,38.84,12.26,0.243,0.806
512843,40.53,37.89,39.15,12.26,0.110,1.013
513347,40.53,37.89,38.99,12.26,0.110,1.132
513851,40.53,37.89,39.15,12.26,0.154,1.561
514355,39.65,37.89,38.99,12.26,0.347,1.087
514859,39.65,37.89,38.99,12.26,0.213,1.576
515362,40.53,37.89,38.52,12.26,0.258,1.235
515866,39.65,37.89,38.68,12.26,0.139,1.324
516370,39.65,37.89,38.68,12.26,0.213,1.058
516874,39.65,37.89,39.15,12.26,0.243,0.969
